id	name	gene_name	uniprot_id	conditions	indication_types	concentration	age	sex	biofluid	protein_sequence	citation
149	Cardiac  Troponin I	TNNI3	P19429	Normal	Diagnostic	0 ng/mL	Elderly: >=65 yrs old	Both	Blood	University of California San Francisco: Troponin Test
149	Cardiac  Troponin I	TNNI3	P19429	Normal	Diagnostic	<0.5 ug/L	Adult: >=18 yrs old	Both	Serum	Kruse, J. M., Enghard, P., Schroder, T., Hasper, D., Kuhnle, Y., Jorres, A. & Storm, C. Weak diagnostic performance of troponin, creatine kinase and creatine kinase-MB to diagnose or exclude myocardial infarction after successful resuscitation. Int J Cardiol 173, 216-221 (2014).
149	Cardiac  Troponin I	TNNI3	P19429	Normal	Diagnostic	24.55 (1.1-48) ng/L	Infant: 0-<6 months old	Both	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
149	Cardiac  Troponin I	TNNI3	P19429	Normal	Diagnostic	2.45 (0.1-4.8) ng/L	Infant/Adolescent: 6 months - <19 yrs old	Both	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
149	Cardiac  Troponin I	TNNI3	P19429	Normal	Diagnostic	469.485 (2.97-936) ng/L	Infant: 5-<15 days old	Both	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
149	Cardiac  Troponin I	TNNI3	P19429	Normal	Diagnostic	84.805 (4.61-165) ng/L	Infant: 15 days - <3 months old	Both	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
149	Cardiac  Troponin I	TNNI3	P19429	Normal	Diagnostic	4.5 (0-9) ng/L	Infant/Adolescent: 3 months - <19 yrs old	Both	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
149	Cardiac  Troponin I	TNNI3	P19429	Normal	Diagnostic	30.9 (N/A-30.9) ng/L	Children/Adolescent: 1-<19 yrs old	Both	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
149	Cardiac  Troponin I	TNNI3	P19429	Normal	Diagnostic	<=20 ng/L	Adult: >=18 yrs	Male	Plasma	Mayo Clinic Test Catalog
149	Cardiac  Troponin I	TNNI3	P19429	Normal	Diagnostic	<=15 ng/L	Adult: >=18 yrs	Female	Plasma	Mayo Clinic Test Catalog
150	Transthyretin	TTR	P02766	Chronic Kidney Disease	Diagnostic	>36	Adult: >=18 yrs old	Both	Blood	University of Rochester Medical Center: Prealbumin (Blood)
150	Transthyretin	TTR	P02766	Normal	Diagnostic	25.5 (15-36)	Adult: >=18 yrs old	Both	Blood	University of Rochester Medical Center: Prealbumin (Blood)
150	Transthyretin	TTR	P02766	Malnutrition	Diagnostic	<10 mg/dL	Adult: >=18 yrs old	Both	Blood	Pubmed_ID: 31159248
150	Transthyretin	TTR	P02766	Normal	Diagnostic	25.5 (15-36) mg/dL	Adult: >=18 yrs old	Both	Blood	University of Rochester Medical Center: Prealbumin (Blood)
150	Transthyretin	TTR	P02766	Normal	Diagnostic	0.07 (0.02-0.12) g/L	Infant: 0-<15 days old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
150	Transthyretin	TTR	P02766	Normal	Diagnostic	0.145 (0.05-0.24) g/L	Infant: 15 days - 1 yr old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
150	Transthyretin	TTR	P02766	Normal	Diagnostic	0.175 (0.12-0.23) g/L	Children: 1-<5 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
150	Transthyretin	TTR	P02766	Normal	Diagnostic	0.2 (0.14-0.26) g/L	Children: 5-<13 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
150	Transthyretin	TTR	P02766	Normal	Diagnostic	0.245 (0.18-0.31) g/L	Children/Adolescent: 5-<13 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
150	Transthyretin	TTR	P02766	Normal	Diagnostic	0.25 (0.17-0.33) g/L	Adolescent: 16-<19 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
150	Transthyretin	TTR	P02766	Normal	Diagnostic	0.07 (0.02-0.12) g/L	Infant: 0-<15 days old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
150	Transthyretin	TTR	P02766	Normal	Diagnostic	0.145 (0.05-0.24) g/L	Infant: 15 days - 1 yr old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
150	Transthyretin	TTR	P02766	Normal	Diagnostic	0.175 (0.12-0.23) g/L	Children: 1-<5 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
150	Transthyretin	TTR	P02766	Normal	Diagnostic	0.2 (0.14-0.26) g/L	Children: 5-<13 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
150	Transthyretin	TTR	P02766	Normal	Diagnostic	0.245 (0.18-0.31) g/L	Children/Adolescent: 5-<13 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
150	Transthyretin	TTR	P02766	Normal	Diagnostic	0.275 (0.2-0.35) g/L	Adolescent: 16-<19 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
150	Transthyretin	TTR	P02766	Malnutrition	Diagnostic	<12 mg/dL	Children: <=18 yrs	Both	Serum	Mayo Clinic Test Catalog
150	Transthyretin	TTR	P02766	Malnutrition	Diagnostic	<19 mg/dL	Adult: >18 yrs	Both	Serum	Mayo Clinic Test Catalog
151	Erythropoietin	EPO	P01588	Normal	Diagnostic	9.0 (5.0–13.0) mIU/mL	Infant: 1 wk-2 yrs old	Both	serum	Normal Hormone Reference Ranges. In: Gardner DG, Shoback D. eds. Greenspan's Basic & Clinical Endocrinology, 10e New York, NY: McGraw-Hill
151	Erythropoietin	EPO	P01588	Polycythemia	Diagnostic	13 mIU/mL	Infant: 1 wk-2 yrs old	Both	serum	Normal Hormone Reference Ranges. In: Gardner DG, Shoback D. eds. Greenspan's Basic & Clinical Endocrinology, 10e New York, NY: McGraw-Hill
151	Erythropoietin	EPO	P01588	Anemia	Diagnostic	<5 mIU/mL	Infant: 1 wk-2 yrs old	Both	serum	Normal Hormone Reference Ranges. In: Gardner DG, Shoback D. eds. Greenspan's Basic & Clinical Endocrinology, 10e New York, NY: McGraw-Hill
151	Erythropoietin	EPO	P01588	Normal	Diagnostic	18.5 (9.0–28.0) mIU/mL	Children: 2-17 yrs old	Both	serum	Normal Hormone Reference Ranges. In: Gardner DG, Shoback D. eds. Greenspan's Basic & Clinical Endocrinology, 10e New York, NY: McGraw-Hill
151	Erythropoietin	EPO	P01588	Anemia	Diagnostic	<9 mIU/mL	Children: 2-17 yrs old	Both	serum	Normal Hormone Reference Ranges. In: Gardner DG, Shoback D. eds. Greenspan's Basic & Clinical Endocrinology, 10e New York, NY: McGraw-Hill
151	Erythropoietin	EPO	P01588	Polycythemia	Diagnostic	>28 mIU/mL	Children: 2-17 yrs old	Both	serum	Normal Hormone Reference Ranges. In: Gardner DG, Shoback D. eds. Greenspan's Basic & Clinical Endocrinology, 10e New York, NY: McGraw-Hill
151	Erythropoietin	EPO	P01588	Polycythemia	Diagnostic	>18.5 mU/mL	Adult: >=18 yrs old	Both	Blood	Medline: Erythropoietin test
151	Erythropoietin	EPO	P01588	Normal	Diagnostic	10.55 (2.6-18.5) mU/mL	Adult: >=18 yrs old	Both	Blood	Medline: Erythropoietin test
151	Erythropoietin	EPO	P01588	Polycythemia Vera	Diagnostic	<2.6 mU/mL	Adult: >=18 yrs old	Both	Blood	Medline: Erythropoietin test
151	Erythropoietin	EPO	P01588	Normal	Diagnostic	10.55 (2.6-18.5) mU/mL	Adult: >=18 yrs old	Both	Blood	Medline: Erythropoietin test
151	Erythropoietin	EPO	P01588	Chronic Kidney Disease	Diagnostic	<2.6 mU/mL	Adult: >=18 yrs old	Both	Blood	Medline: Erythropoietin test
151	Erythropoietin	EPO	P01588	Normal	Diagnostic	10.55 (2.6-18.5) mU/mL	Adult: >=18 yrs old	Both	Blood	Medline: Erythropoietin test
151	Erythropoietin	EPO	P01588	Anemia	Diagnostic	<2.6 mU/mL	Adult: >=18 yrs old	Both	Blood	Medline: Erythropoietin test
151	Erythropoietin	EPO	P01588	Normal	Diagnostic	10.55 (2.6-18.5) mU/mL	Adult: >=18 yrs old	Both	Blood	Medline: Erythropoietin test
152	Thyroid stimulating hormone	TSHB	P01222	Hyperthyroidism	Diagnostic	<0.4 mIU/L	Adult: >=18 yrs old	Both	Blood	UCLA Health: TSH test
152	Thyroid stimulating hormone	TSHB	P01222	Normal	Diagnostic	2.2 (0.4-4) mIU/L	Adult: >=18 yrs old	Both	Blood	UCLA Health: TSH test
152	Thyroid stimulating hormone	TSHB	P01222	Hypothyroidism	Diagnostic	>4.0 mIU/L	Adult: >=18 yrs old	Both	Blood	UCLA Health: TSH test
152	Thyroid stimulating hormone	TSHB	P01222	Normal	Diagnostic	2.2 (0.4-4) mIU/L	Adult: >=18 yrs old	Both	Blood	UCLA Health: TSH test
152	Thyroid stimulating hormone	TSHB	P01222	Normal	Diagnostic	2.75 (0.73-4.77) mIU/L	Infant: 4 days - <6 months old	Both	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
152	Thyroid stimulating hormone	TSHB	P01222	Normal	Diagnostic	2.435 (0.7-4.17) mIU/L	Infant/Adolescent: 6 months - <14 yrs old	Both	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
152	Thyroid stimulating hormone	TSHB	P01222	Normal	Diagnostic	1.94 (0.47-3.41) mIU/L	Adolescent: 14-<19 yrs old	Both	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
153	Thyroglobulin	TG	P01266	Thyroid Carcinoma	Diagnostic	>3 ug/L	Adult: >=18 yrs old	Both	Blood	University Health Network: Understand your blood test results differentiated thyroid cancer
153	Thyroglobulin	TG	P01266	Normal	Diagnostic	<3 (0-<3) ug/L	Adult: >=18 yrs old	Both	Blood	University Health Network: Understand your blood test results differentiated thyroid cancer
153	Thyroglobulin	TG	P01266	Normal	Diagnostic	43.66 (7.82-79.5) ng/mL	Infant/Children: 0-<2 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
153	Thyroglobulin	TG	P01266	Normal	Diagnostic	20.47 (6.74-34.2) ng/mL	Children: 2-<6 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
153	Thyroglobulin	TG	P01266	Normal	Diagnostic	16.755 (5.01-28.5) ng/mL	Children: 6-<9 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
153	Thyroglobulin	TG	P01266	Normal	Diagnostic	14.15 (2.5-25.8) ng/mL	Children/Adolescent: 9-<19 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
153	Thyroglobulin	TG	P01266	Normal	Diagnostic	29.495 (2.99-56) ng/mL	Infant/Children: 0-<2 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
153	Thyroglobulin	TG	P01266	Normal	Diagnostic	20.47 (6.74-34.2) ng/mL	Children: 2-<6 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
153	Thyroglobulin	TG	P01266	Normal	Diagnostic	16.755 (5.01-28.5) ng/mL	Children: 6-<9 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
153	Thyroglobulin	TG	P01266	Normal	Diagnostic	14.15 (2.5-25.8) ng/mL	Children/Adolescent: 9-<19 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
154	Prothrombin	F2	P00734	Combined Deficiency of Vitamin K Dependent Clotting Factors	Diagnostic	>1.1	Adult: >=18 yrs old	Both	Blood	Mayo clinic laboratories: Prothrombin time test
154	Prothrombin	F2	P00734	Normal	Diagnostic	1 (0.9-1.1)	Adult: >=18 yrs old	Both	Blood	Mayo clinic laboratories: Prothrombin time test
154	Prothrombin	F2	P00734	Liver Disease	Diagnostic	>1.1	Adult: >=18 yrs old	Both	Blood	Mayo clinic: Prothrombin Time, Plasma
154	Prothrombin	F2	P00734	Normal	Diagnostic	1 (0.9-1.1)	Adult: >=18 yrs old	Both	Blood	Mayo clinic: Prothrombin Time, Plasma
154	Prothrombin	F2	P00734	Normal	Diagnostic	110 (75-145) %	Adult: >=18 yrs	Both	Plasma	Mayo Clinic Test Catalog
154	Prothrombin	F2	P00734	Prothrombin Deficiency	Diagnostic	<75 %	Adult: >=18 yrs	Both	Plasma	Mayo Clinic Test Catalog
156	Tryptase	TPSAB1	Q15661	Anaphylaxis	Diagnostic	>11.5 ng/mL	Adult: >=18 yrs old	Both	Blood	Mayo clinic laboratories: Tryptase, Serum
156	Tryptase	TPSAB1	Q15661	Normal	Diagnostic	>11.5 ng/mL	Adult: >=18 yrs old	Both	Blood	Mayo clinic laboratories: Tryptase, Serum
156	Tryptase	TPSAB1	Q15661	Mastocytosis	Diagnostic	>11.5 ng/mL	Adult: >=18 yrs old	Both	Blood	Mayo clinic: Tryptase
156	Tryptase	TPSAB1	Q15661	Normal	Diagnostic	<11.5 ng/mL	Adult: >=18 yrs old	Both	Blood	Mayo clinic: Tryptase
156	Tryptase	TPSAB1	Q15661	Normal	Diagnostic	<11.5 ng/mL	All	Both	Serum	Mayo Clinic Test Catalog
156	Tryptase	TPSAB1	Q15661	Anaphylaxis	Diagnostic	>11.5 ng/mL	All	Both	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	150.5 (18-283) ng/mL	Children: 2-12 yrs old	Male	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	58.95 (8.9-109) ng/mL	Children: 12 yrs old	Male	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	13 ng/mL	Children: 3 yrs old	Male	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	2.155 (0.11-4.2) ng/mL	Children: 3-6 yrs old	Female	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	2.555 (0.21-4.9) ng/mL	Children: 7-11 yrs old	Female	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	3.13 (0.36-5.9) ng/mL	Children: 12-14 yrs old	Female	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	3.695 (0.49-6.9) ng/mL	Children/Adult: 15-19 yrs old	Female	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	4.21 (0.62-7.8) ng/mL	Adult: 20 yrs old-24 yrs old	Female	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	6.6 (1.2-12) ng/mL	Adult: 25-29 yrs old	Female	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	5.395 (0.89-9.9) ng/mL	Adult: 30-34 yrs old	Female	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	4.34 (0.58-8.1) ng/mL	Adult: 35-39 yrs old	Female	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	3.825 (0.15-7.5) ng/mL	Adult: 40-44 yrs old	Female	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	2.765 (0.03-5.5) ng/mL	Adult: 45-50 yrs old	Female	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	2.6 ng/mL	Adult: 51-55 yrs old	Female	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	0.88 ng/mL	Adult: 55 yrs old	Female	Serum	Mayo Clinic Test Catalog
157	Antimullerian hormone	AMH	P03971	Normal	Diagnostic	0.03 ng/mL	All	Female	Serum	Mayo Clinic Test Catalog
158	Antithrombin	SERPINC1	P01008	Antithrombin III Deficiency	Diagnostic	57.5 (75-40) %	Adult: >=18 yrs old	Both	Blood	Mayo clinic laboratories: Antithrombin activity
158	Antithrombin	SERPINC1	P01008	Normal	Diagnostic	100 (80-120) %	Adult: >=18 yrs old	Both	Blood	University of Rochester: Antithrombin (Activity and Antigen)
158	Antithrombin	SERPINC1	P01008	Normal	Diagnostic	100 (80-120) %	All	Both	Serum	Mayo Clinic Test Catalog
159	Sex hormone binding globulin	SHBG	P04278	Hypogonadism	Diagnostic	>57 nmol/L	Adult: >=18 yrs old	Male	Blood	Labtests Online: Sex Hormone Binding Globulin (SHBG)
159	Sex hormone binding globulin	SHBG	P04278	Normal	Diagnostic	33.5 (10-57) nmol/L	Adult: >=18 yrs old	Male	Blood	Healthline: Low SHBG
159	Sex hormone binding globulin	SHBG	P04278	Polycystic Ovary Syndrome	Diagnostic	<18 nmol/L	Adult: >=18 yrs old	Female	Blood	Medline Plus: SHBG Blood Test
159	Sex hormone binding globulin	SHBG	P04278	Normal	Diagnostic	81 (18-144) nmol/L	Adult: >=18 yrs old	Female	Blood	Healthline: Low SHBG
159	Sex hormone binding globulin	SHBG	P04278	Hypothyroidism	Diagnostic	<18 nmol/L	Adult: >=18 yrs old	Female	Blood	Lab Tests Online: Sex hormone binding globulin
159	Sex hormone binding globulin	SHBG	P04278	Normal	Diagnostic	81 (18-144) nmol/L	Adult: >=18 yrs old	Female	Blood	Health line: Low SHBG levels charts, symptoms
159	Sex hormone binding globulin	SHBG	P04278	Hypothyroidism	Diagnostic	<10 nmol/L	Adult: >=18 yrs old	Male	Blood	Lab Tests Online: Sex hormone binding globulin
159	Sex hormone binding globulin	SHBG	P04278	Normal	Diagnostic	33.5 (10-57) nmol/L	Adult: >=18 yrs old	Male	Blood	Health line: Low SHBG levels charts, symptoms
159	Sex hormone binding globulin	SHBG	P04278	Cushing's Syndrome	Diagnostic	<18 nmol/L	Adult: >=18 yrs old	Female	Blood	Lab Tests Online: Sex hormone binding globulin
